Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
aug_0_1014.png_flip_h,FreshFish,118.49304534313728,148.2622837370242,67.72593443627451,178.2644675124952,0.49809687953022186,0.47331419341354825,0.5320771896133917,0.43491402448883454,4.491574754901961,5.0839984621299505,3.352833946078431,6.062821991541716,6.489898846195102,6.577479060989821,6.309852351655689,6.736934691193889,0.062489181571353296,0.06157962041334766,0.06392351900692493,0.061302198944273786,0.24997836220631836,0.2481524136762479,0.25283100879228587,0.24759280874911085,0.9916618264167412,0.9895529824248867,0.9952374551327121,0.9874389360653278
aug_0_1014.png_flip_v,FreshFish,118.49304534313728,148.2622837370242,67.72593443627451,178.2644675124952,0.49809687953022186,0.47331419341354825,0.5320771896133917,0.43491402448883454,4.491574754901961,5.0839984621299505,3.352833946078431,6.062821991541716,6.489898846195102,6.577479060989821,6.309852351655689,6.736934691193889,0.062489181571353296,0.06157962041334766,0.06392351900692493,0.061302198944273786,0.24997836220631836,0.2481524136762479,0.25283100879228587,0.24759280874911085,0.9916618264167412,0.9895529824248867,0.9952374551327121,0.9874389360653278
aug_0_1014.png_rot_90,FreshFish,67.72593443627451,148.2622837370242,118.49304534313728,178.2644675124952,0.5320771896133917,0.47331419341354825,0.49809687953022186,0.43491402448883454,3.352833946078431,5.0839984621299505,4.491574754901961,6.062821991541716,6.309852351655689,6.577479060989821,6.489898846195102,6.736934691193889,0.06392351900692493,0.06157962041334766,0.062489181571353296,0.061302198944273786,0.25283100879228587,0.2481524136762479,0.24997836220631836,0.24759280874911085,0.9952374551327121,0.9895529824248867,0.9916618264167412,0.9874389360653278
aug_0_1014.png_rot_180,FreshFish,118.49304534313728,178.2644675124952,67.72593443627451,148.2622837370242,0.49809687953022186,0.43491402448883454,0.5320771896133917,0.47331419341354825,4.491574754901961,6.062821991541716,3.352833946078431,5.0839984621299505,6.489898846195102,6.736934691193889,6.309852351655689,6.577479060989821,0.062489181571353296,0.061302198944273786,0.06392351900692493,0.06157962041334766,0.24997836220631836,0.24759280874911085,0.25283100879228587,0.2481524136762479,0.9916618264167412,0.9874389360653278,0.9952374551327121,0.9895529824248867
aug_0_1086.png_flip_h,FreshFish,88.32274816176472,142.11143406382155,138.5416819852941,251.34694348327568,0.5140279216828957,0.4303560767799369,0.4249781973510165,0.37187451292017115,4.116130514705882,5.995755478662052,5.926608455882353,8.371903114186852,6.65589461145349,6.975980940676111,6.974218308031505,7.253241780098991,0.015636121257824518,0.013583571101582934,0.01373531871005142,0.012719206539465717,0.1250444771184418,0.11654857829069788,0.1171977760456717,0.11277945974097285,0.9921734644620193,0.9874145760762466,0.9877377388122327,0.9777409626576867
aug_0_1086.png_flip_v,FreshFish,88.32274816176472,142.11143406382155,138.5416819852941,251.34694348327568,0.5140279216828957,0.4303560767799369,0.4249781973510165,0.37187451292017115,4.116130514705882,5.995755478662052,5.926608455882353,8.371903114186852,6.65589461145349,6.975980940676111,6.974218308031505,7.253241780098991,0.015636121257824518,0.013583571101582934,0.01373531871005142,0.012719206539465717,0.1250444771184418,0.11654857829069788,0.1171977760456717,0.11277945974097285,0.9921734644620193,0.9874145760762466,0.9877377388122327,0.9777409626576867
aug_0_1086.png_rot_90,FreshFish,138.5416819852941,142.11143406382155,88.32274816176472,251.34694348327568,0.4249781973510165,0.4303560767799369,0.5140279216828957,0.37187451292017115,5.926608455882353,5.995755478662052,4.116130514705882,8.371903114186852,6.974218308031505,6.975980940676111,6.65589461145349,7.253241780098991,0.01373531871005142,0.013583571101582934,0.015636121257824518,0.012719206539465717,0.1171977760456717,0.11654857829069788,0.1250444771184418,0.11277945974097285,0.9877377388122327,0.9874145760762466,0.9921734644620193,0.9777409626576867
aug_0_1086.png_rot_180,FreshFish,88.32274816176472,251.34694348327568,138.5416819852941,142.11143406382155,0.5140279216828957,0.37187451292017115,0.4249781973510165,0.4303560767799369,4.116130514705882,8.371903114186852,5.926608455882353,5.995755478662052,6.65589461145349,7.253241780098991,6.974218308031505,6.975980940676111,0.015636121257824518,0.012719206539465717,0.01373531871005142,0.013583571101582934,0.1250444771184418,0.11277945974097285,0.1171977760456717,0.11654857829069788,0.9921734644620193,0.9777409626576867,0.9877377388122327,0.9874145760762466
aug_0_1122.png_flip_h,FreshFish,226.06516544117648,300.31689350249906,155.52622549019608,283.02006920415226,0.7242488681952681,0.6793037346796724,0.7150038713258104,0.680930181456913,3.2424632352941174,4.194540561322569,2.4918198529411764,4.0045828527489435,4.363576735855917,4.51835415783524,4.310646327326644,4.5027733225497535,0.22811287944108785,0.22428936931807347,0.22920655212050353,0.22493673066033074,0.47761164081404867,0.47359198612104225,0.4787552110635492,0.474274952596414,0.9883394626312894,0.9845106611863211,0.9919785499236337,0.9854027734109556
aug_0_1122.png_flip_v,FreshFish,226.06516544117648,300.31689350249906,155.52622549019608,283.02006920415226,0.7242488681952681,0.6793037346796724,0.7150038713258104,0.680930181456913,3.2424632352941174,4.194540561322569,2.4918198529411764,4.0045828527489435,4.363576735855917,4.51835415783524,4.310646327326644,4.5027733225497535,0.22811287944108785,0.22428936931807347,0.22920655212050353,0.22493673066033074,0.47761164081404867,0.47359198612104225,0.4787552110635492,0.474274952596414,0.9883394626312894,0.9845106611863211,0.9919785499236337,0.9854027734109556
